date,open,high,low,close,volume,per,pbr,roe,open_lastclose_ratio,high_close_ratio,low_close_ratio,diffratio,volume_lastvolume_ratio,close_ma5_ratio,volume_ma5_ratio,close_ma10_ratio,volume_ma10_ratio,close_ma20_ratio,volume_ma20_ratio,close_ma60_ratio,volume_ma60_ratio,close_ma120_ratio,volume_ma120_ratio,ind,ind_diff,ind_ma5,ind_ma10,ind_ma20,ind_ma60,ind_ma120,inst,inst_diff,inst_ma5,inst_ma10,inst_ma20,inst_ma60,inst_ma120,foreign,foreign_diff,foreign_ma5,foreign_ma10,foreign_ma20,foreign_ma60,foreign_ma120,Daily Return,Correlation
2017-10-19,54700,54700,52980,52980,12108700,10.23,1.46,15.03,-0.0010956902848794,0.0324650811627029,0.0,-0.0325054784514243,0.1976065079247335,-0.0205575685868519,0.0968253867607749,-0.0101636648979897,-0.055456727122106,0.0038653933606185,-0.006449336604498,0.0708871505669759,0.0194140223624459,0.1082097747532604,-0.0004258552214008,0.1906521757083749,0.2068972613845117,0.0213324259285179,0.0065809001349497,-0.018835380096554,0.0013890620637003,0.0062841823559182,-0.1910609726890582,-0.07300345964601,-0.1065924451726002,-0.1122780006846738,-0.0771487236085773,0.0070192105384049,-0.0314857700638245,-0.0821392882803273,-0.1264040559780748,0.0029690872270495,0.0364443998391091,0.0375599208804774,-0.0586966675068347,-0.0341979817630959,-0.032505478451424374,0.5564121969332034
2017-10-20,52800,54100,52800,53840,8027050,10.23,1.46,15.03,-0.0033975084937711,0.0048291233283803,-0.0193164933135215,0.0162325405813514,-0.3370840800416229,-0.0040695523492415,-0.2071931929855751,0.0010784277267488,-0.3536890101648215,0.0167507034540064,-0.3242322313204244,0.0871350303552438,-0.3212327521407946,0.1236642920747996,-0.3356590592962184,-0.0142206663718302,-0.2048728420802052,0.0228885100859961,-0.0033522825103659,-0.0166313673918082,0.0008255889364411,0.005108185311209,-0.2475068674045882,-0.0564458947155299,-0.1579523054389784,-0.1248021179412464,-0.0859963737775888,0.0025333521874202,-0.0342002711155729,0.1862826318510536,0.268421920131381,0.051192431434607,0.0583432267037441,0.0415311214112374,-0.0538128099149636,-0.0309238997126089,0.016232540581351484,0.5564121969332034
2017-10-23,54600,54640,54000,54300,8311050,10.23,1.46,15.03,0.014115898959881,0.0062615101289134,-0.005524861878453,0.0085438335809806,0.0353803701235198,0.0030294074183536,-0.1547858400275804,0.0039937874417572,-0.30509382974525,0.0216753217430571,-0.2930437617399134,0.0952806782806312,-0.297161701025893,0.1305081040567128,-0.3060097722521646,0.0274814854922061,0.0417021518640364,0.0225464968553159,-0.0155630011431987,-0.0095407099597142,0.0021028450154534,0.0040195728549178,-0.3794045277070887,-0.1318976603025005,-0.220856686023769,-0.1545597736803349,-0.1071339655799159,-0.003856881822415,-0.0385185198800046,0.1832981392242857,-0.0029844926267678,0.0984119904971264,0.0909804445334031,0.0498022167282658,-0.0500758452939389,-0.026947917231397,0.008543833580980653,0.5564121969332034
2017-10-24,54700,54780,54040,54040,5806050,10.23,1.46,15.03,0.007366482504604,0.0136935603256846,0.0,-0.0047882136279926,-0.3014059595357987,0.0010373443983402,-0.3456290742861264,-0.003099173553719,-0.4464410594946792,0.0152932777214143,-0.4938125304730995,0.0889526253215742,-0.5071654632860814,0.1225086808861255,-0.512016316131027,0.0735525873872942,0.0460711018950881,0.0522440993079816,0.0033727798228428,0.0063820918398996,0.0012445621088241,0.004775406779476,0.0116516392383806,0.3910561669454694,-0.1848756483210805,-0.1380747723311808,-0.1040298976245652,-0.0039607489583513,-0.0383843013988483,-0.0897167609648556,-0.2730149001891413,0.0483978979055807,0.0587665828405667,0.0316887707511383,-0.0490640380478188,-0.0278788786733953,-0.0047882136279926435,0.5564121969332034
2017-10-25,54040,54420,53700,53900,5882850,10.23,1.46,15.03,0.0,0.0096474953617811,-0.0037105751391465,-0.0025906735751295,0.0132275815743923,0.0016353229762877,-0.2671300114362026,-0.0043226068644475,-0.3942484571373262,0.0109725218043703,-0.4780904169527794,0.0850237202155284,-0.4997853009825137,0.117152470240357,-0.5044830594915206,0.0933476121267752,0.019795024739481,0.0741626388685641,0.0259365928698468,0.0108555716909391,0.0007204702022947,0.0059841454500966,-0.2632482555224084,-0.274899894760789,-0.2139137968169525,-0.1484929458176298,-0.1145332813257242,-0.0109350480584257,-0.0409009365536054,0.1672828645979414,0.2569996255627971,0.0730015172856195,0.0509426925369939,0.0405320823396807,-0.0415267620453088,-0.0265270769374536,-0.002590673575129543,0.5564121969332034
2017-10-26,53720,53900,52400,52400,9776550,10.23,1.46,15.03,-0.0033395176252318,0.0286259541984732,0.0,-0.0278293135435993,0.6618730717254393,-0.0241358760429082,0.2930730050484675,-0.0277210821241696,0.0512148073598099,-0.017328032405671,-0.1345099181389468,0.0539795774695102,-0.1674866888176134,0.0842463556700496,-0.1709721463951203,0.2271711391032624,0.1338235269764871,0.0814664315475415,0.0513994287380297,0.0219424114472106,0.00179064872521,0.0093559606328972,-0.2055223979829285,0.0577258575394798,-0.2168060818757266,-0.1616992635241634,-0.1268572342129527,-0.0156502048422525,-0.0411120160889806,-0.0272233047445162,-0.1945061693424576,0.0839847139927817,0.0434769006099157,0.0446561071699807,-0.0378946791178596,-0.029788024872578,-0.0278293135435993,0.5564121969332034
2017-10-27,52400,53320,52140,53080,7392500,10.23,1.46,15.03,0.0,0.004521477015825,-0.0177091183119819,0.0129770992366411,-0.2438539157473751,-0.0086657702076796,-0.005555705023003,-0.0134195754804654,-0.1579648777098466,-0.0048370767557838,-0.3413435344526112,0.0664987844164193,-0.3670557776477149,0.09637330671119,-0.3698375749423381,0.0634223875549543,-0.163748751548308,0.0969950423328984,0.0599417762094472,0.0288002658189627,0.0018948133366461,0.0100953372716475,-0.0743997294555292,0.1311226685273993,-0.1821846542859148,-0.1700684798624467,-0.1245561568607558,-0.0200384375697731,-0.0425461793971185,0.0302739262766317,0.0574972310211479,0.0527829728778973,0.0519877021562522,0.0381732990380103,-0.0332521037970373,-0.0289269133759274,0.012977099236641143,0.5564121969332034
2017-10-30,53780,54320,53700,54040,8196150,10.23,1.46,15.03,0.0131876412961566,0.005181347150259,-0.0062916358253145,0.0180859080633006,0.1087115319580656,0.0102445225454272,0.1059707292850185,0.0041996506485302,-0.0493850285521422,0.012174564525192,-0.2506234975429248,0.0842479083485483,-0.2949743469463856,0.1142459492431142,-0.2938899538960621,-0.0489681130774815,-0.1123905006324358,0.0817051226189609,0.0521258097371384,0.0268557244413628,-0.0016643092024467,0.0101867685537162,-0.2194810978325189,-0.1450813683769896,-0.1501999683110008,-0.185528327167385,-0.1281392446777394,-0.0264300541318259,-0.0444324271278559,0.289831201234726,0.2595572749580943,0.0740895852799854,0.086250787888556,0.0464827353279831,-0.0227877860851474,-0.026974971104895,0.018085908063300682,0.5564121969332034
2017-10-31,54060,55440,53500,55080,13381550,10.23,1.46,15.03,0.0003700962250186,0.0065359477124182,-0.0286855482933914,0.0192450037009621,0.6326628966038932,0.0256983240223462,0.4991787961353002,0.0229932023327514,0.503659830189273,0.0302452163178272,0.2010853394356002,0.1024157876828852,0.1725643829842762,0.1336521243971211,0.160592097938117,-0.1490074019825805,-0.100039288905099,0.037193124744986,0.0447186120264838,0.0234800713720411,-0.0074527506865456,0.0088758152442319,-0.0400028397308234,0.1794782581016955,-0.1605308641048417,-0.1727032562129611,-0.1274206692475055,-0.0274107294214754,-0.0435083840894666,0.2028651389413035,-0.0869660622934225,0.1326059652612173,0.090501931583399,0.0529790896296935,-0.0152560041101639,-0.0261422373847979,0.01924500370096216,0.5564121969332034
2017-11-01,57500,57500,56180,57220,14510250,10.23,1.46,15.03,0.0439360929557008,0.0048933939182103,-0.0181754631247815,0.0388525780682642,0.0843474784311235,0.0525347656537413,0.362285708920893,0.057905635261056,0.5536813905155329,0.0647364209821179,0.317452747638375,0.141811893042437,0.2681172613916656,0.17521411407094,0.2580832551801473,-0.1378646129460209,0.0111427890365595,-0.0090493202695732,0.0325566592994954,0.0116940388580796,-0.009664217657211,0.0071397486178991,0.016295377405627,0.0562982171364504,-0.1046221375192345,-0.1592679671680936,-0.1315434047741944,-0.0295601983690195,-0.0429814617072577,0.0760944849330645,-0.1267706540082389,0.1143682893282418,0.0936849033069308,0.0689134424203048,-0.0108854143970498,-0.0248028075778419,0.038852578068264254,0.5564121969332034
2017-11-02,57500,57520,56760,57060,10721050,10.23,1.46,15.03,0.0048933939182103,0.008061689449702,-0.0052576235541534,-0.0027962250961202,-0.2611395392911907,0.0319010416666667,-0.0110006180640757,0.0470493247210803,0.1652675586829202,0.0564710238844659,-0.0262505143019072,0.1354244741746979,-0.0621524831243709,0.169617814157992,-0.0684536596197015,0.0143316186380998,0.1521962315841207,-0.0516172243626057,0.0149246035924679,0.0107527518637088,-0.0104903411482677,0.0068667419027774,-0.1193120076858143,-0.1356073850914414,-0.0873800594598117,-0.1520930706677692,-0.1321855356762215,-0.0294603227828516,-0.0418217692509204,0.043004183358906,-0.0330903015741584,0.1284137869489263,0.1061992504708541,0.0713218251549816,-0.0103019292500936,-0.0257025261271332,-0.0027962250961202084,0.5564121969332034
2017-11-03,57060,57140,55860,56380,9935800,10.23,1.46,15.03,0.0,0.0134799574317132,-0.009223128769067,-0.0119172800560812,-0.0732437587736275,0.007577382228894,-0.1245188986479818,0.0297716894977169,0.0579701811661332,0.0389562525338149,-0.0889257456326859,0.1191541169308947,-0.133570418368514,0.1538343469348078,-0.1306109252451222,0.140069244550011,0.1257376259119112,-0.0362878529635943,0.030353594684652,0.013500656087143,-0.0081107446952197,0.0082775698188144,0.1507729624187282,0.2700849701045426,-0.0423455210849602,-0.1122650876854376,-0.1185336028133419,-0.0252195815446919,-0.0396132047061203,-0.3567352402423559,-0.399739423601262,0.0510119536451288,0.0518974632615131,0.0551203449826286,-0.0173668851894288,-0.0295032039750164,-0.01191728005608128,0.5564121969332034
2017-11-06,56380,56500,55340,56380,9000950,10.23,1.46,15.03,0.0,0.0021284143313231,-0.0184462575381341,0.0,-0.094089051711991,-0.0007798100099248,-0.2179832700835453,0.0258743040139743,-0.0485625826474017,0.0340969534674713,-0.1595881109207935,0.1159789393119647,-0.207559902331795,0.1517169529957305,-0.2040475510759625,0.0675595353823763,-0.0725097091676347,-0.0129823232716228,0.034361399673669,0.0093991992652351,-0.0090477093007844,0.0081603998993465,-0.2131108383004016,-0.3638838007191298,-0.0410714691785367,-0.0956357187447688,-0.1250977462125519,-0.0280083836182219,-0.0422383392335917,0.0773918308622978,0.4341270711046537,0.0085240795706431,0.0413068324253143,0.0661436384793587,-0.0141440985406668,-0.0270294448000984,0.0,0.5564121969332034
2017-11-07,56380,56920,55860,56100,7464550,10.23,1.46,15.03,0.0,0.0146167557932264,-0.0042780748663101,-0.0049663001064207,-0.1706930935067965,-0.0093240093240093,-0.2771475773058106,0.0169675875571024,-0.2245606271205104,0.0258567092125956,-0.2578053826522305,0.1073679777868432,-0.3419601161769736,0.1439330088904598,-0.3331228401775499,0.0175630145152755,-0.0499965208671007,0.0203317600279483,0.0287624423864671,0.0160676111046549,-0.0088256729995911,0.0077917666290693,-0.1374161871780616,0.0756946511223399,-0.0605541386679844,-0.1105425013864131,-0.1243086368587969,-0.0295795853916349,-0.0444095803044497,0.0436061115539449,-0.0337857193083528,-0.0233277259068285,0.0546391196771944,0.0567028512588805,-0.012826464062683,-0.0247938475707699,-0.00496630010642074,0.5564121969332034
2017-11-08,56100,57060,55860,56760,8520200,10.23,1.46,15.03,0.0,0.0052854122621563,-0.0158562367864693,0.0117647058823529,0.1414217869797911,0.0039620772605066,-0.0666384765969473,0.0236248872858431,-0.1384996190579229,0.0359176522120017,-0.1306632465394424,0.1170223233906888,-0.2503329758860568,0.155243474278736,-0.238299976711479,-0.06371916152203,-0.0812821760373055,0.0351608503127465,0.0130557650215866,0.0194961789457167,-0.0101500725831845,0.0077219727518252,-0.0386023802258162,0.0988138069522453,-0.0715336901942731,-0.0880779138567538,-0.1182854298371918,-0.027799125287189,-0.0442440229642023,0.0348700734724536,-0.0087360380814912,-0.0315726081989506,0.0413978405646456,0.0461702665508197,-0.0129488369650657,-0.0247451831333147,0.0117647058823529,0.5564121969332034
2017-11-09,56920,56920,55900,56340,11994050,10.23,1.46,15.03,0.0028188865398168,0.0102946396876109,-0.0078097266595669,-0.007399577167019,0.4077193023637941,-0.0009221166122854,0.2782595536021639,0.0088818852517726,0.1861550549585851,0.0268093094461352,0.2357391286653656,0.1056308545711444,0.0491444356389223,0.1447070336971354,0.0690798459181949,0.0851672287509223,0.1488863902729523,0.049327972335311,-0.0011446260136473,0.0251274013621911,-0.0095865513988711,0.0091064774053105,-0.0571658447313459,-0.0185634645055296,-0.0591044576033794,-0.0732422585315956,-0.1174707610278795,-0.0272436684025879,-0.0441824783074686,-0.0830411745823971,-0.1179112480548508,-0.0567816797872113,0.0358160535808575,0.0396464770953866,-0.0135621412173626,-0.0258245209724258,-0.007399577167019,0.5564121969332034
2017-11-10,55800,56540,55780,56400,6748800,10.23,1.46,15.03,-0.0095846645367412,0.002482269503546,-0.0109929078014184,0.0010649627263046,-0.4373210049983116,7.092701610034169e-05,-0.2283302327655502,0.0039874679578466,-0.3282994943435249,0.0256596773900235,-0.2830592362107776,0.1031569064663771,-0.4028725609642801,0.1439852877542189,-0.3975316275884059,-0.046867591275486,-0.1320348200264083,0.0119406051702116,-0.0121736238966913,0.0238840761563779,-0.0120329247242935,0.0087843508903864,0.0393032835467046,0.0964691282780505,-0.0813983933777841,-0.0618719572313722,-0.1159702185469094,-0.0296148673924981,-0.0437111675189559,-0.0851855144618302,-0.0021443398794331,-0.0024717346311061,0.0242701095070113,0.0381289058316317,-0.0095843039395571,-0.0259747902449359,0.0010649627263046302,0.5564121969332034
2017-11-13,56400,56800,56100,56380,8806650,10.23,1.46,15.03,0.0,0.0074494501596311,-0.0049663001064207,-0.0003546099290779,0.3049208748221905,-0.0002837080644016,0.0114622395010823,-0.0005318205991845,-0.1287777424385794,0.0230076934242995,-0.0596374970435651,0.0990110589855883,-0.2041549695751363,0.1416421990482941,-0.2146339944475825,-0.0588873181062038,-0.0120197268307178,-0.0133487655275043,-0.0131655443995636,0.0194801326687873,-0.0139301126157607,0.0077599136717893,-0.0566560496897231,-0.0959593332364277,-0.0501074356556484,-0.0455894524170926,-0.1155588897922388,-0.0328743333872931,-0.042513985694173,0.086565266020564,0.1717507804823942,-0.0006370475994529,0.0039435159855951,0.0450971519370755,-0.0044649514965,-0.0254718916134925,-0.00035460992907798694,0.5564121969332034
2017-11-14,56380,56740,55920,55920,6725000,10.23,1.46,15.03,0.0,0.0146638054363377,0.0,-0.0081589216034054,-0.2363725139525245,-0.0078069552874379,-0.2142718607678053,-0.0101603710128509,-0.2878118933825281,0.0136310904872389,-0.266712281342598,0.0860572161044106,-0.3746753270905216,0.130423942670202,-0.398289599040544,0.0584609665427509,0.1173482846489547,-0.0051691751220093,0.0075812924529695,0.0261499522397266,-0.0142088151177702,0.0076421566480067,0.1541710037174721,0.2108270534071952,0.0082100025234582,-0.0261720680722631,-0.0994376621426121,-0.0341666004767051,-0.0397881882943466,-0.30782156133829,-0.394386827358854,-0.0709225821778999,-0.0471251540423641,0.0216883887705174,-0.0040465446838847,-0.0282171731698369,-0.008158921603405478,0.5564121969332034
2017-11-15,55920,56320,55320,55340,8816950,10.23,1.46,15.03,0.0,0.0177087097940007,-0.0003614022406939,-0.0103719599427754,0.3110706319702603,-0.0131250445823525,0.0230509764698101,-0.0171562533300181,-0.0063617102801631,0.0025907205101727,-0.0317784267765242,0.0712073504361741,-0.1667660923758949,0.1167014192506894,-0.2070085896272787,0.0059204146558617,-0.0525405518868892,0.008758740113569,0.0219597952131577,0.0272582272563265,-0.0157352318857094,0.0049983406603054,0.1192532565116054,-0.0349177472058666,0.0397811298709426,-0.0158762801616652,-0.0875721236648794,-0.0355371203126506,-0.0374215987271312,-0.1976250290633382,0.1101965322749517,-0.1174216026850583,-0.0744971054420044,0.0095938989324631,-0.0020474800708394,-0.0279431208007721,-0.0103719599427754,0.5564121969332034
2017-11-16,55440,56000,55400,55780,7640700,10.23,1.46,15.03,0.0018070112034693,0.0039440659734673,-0.0068124775905342,0.0079508492952655,-0.1334078110911369,-0.0032878278893574,-0.0138003670804711,-0.0070846238741144,-0.1079539517580394,0.0080054936118691,-0.139845107501068,0.076397599428803,-0.2613199119852432,0.123562311581407,-0.3076089209679447,0.0003271951522766,-0.005593219503585,-0.0082092666061601,0.0205593528645754,0.0177419782285216,-0.0158428740478255,0.0040082823878437,-0.1322588244532569,-0.2515120809648624,0.0247625339265604,-0.0171709618384095,-0.0846320162530893,-0.0394357357026625,-0.0357311156054344,0.1015221118483908,0.2991471409117291,-0.0805089453989007,-0.0686453125930559,0.018776968938899,0.001677116262425,-0.0283246528353765,0.007950849295265572,0.5564121969332034
2017-11-17,56400,56880,55820,55820,10733150,10.23,1.46,15.03,0.0111150950161347,0.0189896094589752,0.0,0.0007171029042667,0.4047338594631382,-0.0005013608365563,0.2561486993372337,-0.0053811339581625,0.2415298839805206,0.0069269067032253,0.1901601642892627,0.0741363164038946,0.0404699643988395,0.1223145979310968,-0.0259965065346314,-0.0608535238955944,-0.0611807190478711,-0.0110064531301818,0.0004670760200149,0.0154103353523334,-0.0161261788888944,0.0031500434009092,-0.27716467206738,-0.1449058476141231,-0.0385310571962564,-0.0599647252870203,-0.0861149064862289,-0.0436313606413334,-0.0382098073420599,0.3089493764645048,0.2074272646161139,-0.0016819672136337,-0.0020768509223698,0.0249103061695716,0.006033468714837,-0.0246375358145053,0.0007171029042667421,0.5564121969332034
2017-11-20,55900,55980,55200,55200,9472750,10.23,1.46,15.03,0.0014331780723755,0.0141304347826087,0.0,-0.01110713006091,-0.1174305772303564,-0.0074084729914406,0.0916186413235748,-0.0143561174201842,0.089788870123834,-0.0050647969575169,0.0436768185361367,0.059385735396662,-0.0802192397812521,0.1079331627276833,-0.1408923215508242,0.2192182840252302,0.2800718079208247,0.044614667296105,0.0156329508843003,0.0249971752789846,-0.0120539633965157,0.004339908134555,-0.2322662373650735,0.0448984347023065,-0.0736530947313265,-0.0618802651934875,-0.0787579919691282,-0.0477287334127237,-0.038751571521653,-0.0525454593439075,-0.3614948358084123,-0.029504112286528,-0.0150705799429904,0.0131181262411619,0.005873102269536,-0.0249752271390092,-0.01110713006091002,0.5564121969332034
2017-11-21,55400,55840,55280,55280,10324700,10.23,1.46,15.03,0.0036231884057971,0.0101302460202605,0.0,0.0014492753623187,0.0899369243355943,-0.0036767356354985,0.0986470021760759,-0.0114802760988519,0.1499622144293544,-0.0047350701258483,0.1099133731785,0.0580646807750464,-0.0058966723530387,0.1077601322579029,-0.061697883158453,0.0233372398229488,-0.1958810442022814,0.0375899219521446,0.0162103734150676,0.0224864079007673,-0.0115387875952622,0.0051470174974444,0.0329404244191114,0.2652066617841849,-0.0978992105909986,-0.0448446040337702,-0.0776935527100916,-0.047311010078503,-0.0376410388135608,-0.0833825680165041,-0.0308371086725965,0.0153836863778291,-0.0277694479000353,0.0134348358885795,0.006492654511177,-0.0266486327126616,0.0014492753623187582,0.5564121969332034
2017-11-22,55980,56200,55620,55960,7952950,10.23,1.46,15.03,0.0126628075253256,0.004288777698356,-0.0060757684060043,0.0123010130246019,-0.229716117659593,0.0063300244569126,-0.1378775806652682,0.0021131048314888,-0.1085705767034277,0.0056428134996227,-0.1544598324697227,0.0680272541622399,-0.2349594835246627,0.1195395936767484,-0.2741291897072734,-0.0885143248731602,-0.1118515646961091,0.0187029740463402,0.0137308570799546,0.0133933110507706,-0.0120646128120298,0.0049001739257293,0.0869740159311953,0.0540335915120838,-0.1043550587070807,-0.032286964418069,-0.0601824391374114,-0.0479031902478393,-0.0364286626249672,-0.0219918395060952,0.0613907285104088,0.0505103242892777,-0.0334556391978902,0.0039711006833776,0.0084380191801825,-0.0272646438521504,0.012301013024601959,0.5564121969332034
2017-11-23,55960,55980,55020,55300,6272900,10.23,1.46,15.03,0.0,0.0122965641952983,-0.0050632911392405,-0.0117941386704789,-0.2112486561590353,-0.0038189940913676,-0.2992183249565147,-0.0078581936919157,-0.2487054544278638,-0.0088007026222867,-0.320421901982324,0.0528119407531508,-0.3935476521349474,0.1045530355234642,-0.4263922740492012,0.1475633279663313,0.2360776528394916,0.0481502006091511,0.0199704670014955,0.009412920493924,-0.0092895506293182,0.0054782329437643,-0.1032536785218957,-0.1902276944530911,-0.0985540295208084,-0.036895747797124,-0.0550690031643598,-0.0464072354789503,-0.0364443391435199,-0.1515726378548996,-0.1295807983488044,-0.0001086256513803,-0.0403087855251404,-0.0022463659721414,0.0028917333204376,-0.027894945800539,-0.01179413867047896,0.5564121969332034
2017-11-24,55300,55500,55180,55460,4536200,10.23,1.46,15.03,0.0,0.000721240533718,-0.0050486837360259,0.0028933092224232,-0.2768575937764033,0.0003607503607503,-0.4117921653548412,-0.0033067356768025,-0.4419179165854165,-0.0080486496154533,-0.500845367370305,0.0532046209843328,-0.5585168858710383,0.1057574086012216,-0.5826885640226889,-0.0472421850888408,-0.1948055130551722,0.0508724683705018,0.01993300762016,0.0038796918617343,-0.0096059387407085,0.0026639230412149,0.0971187337418985,0.2003724122637942,-0.0236973483589527,-0.0311142027776046,-0.0464930800044884,-0.0458618466684773,-0.0332406977418252,-0.1805475949032229,-0.0289749570483233,-0.0980080199249259,-0.0498449935692797,-0.0127874420311342,0.0015631439253792,-0.0287774379830048,0.002893309222423257,0.5564121969332034
2017-11-27,55360,55360,52640,52640,18128900,10.23,1.46,15.03,-0.0018031013342949,0.0516717325227964,0.0,-0.0508474576271186,2.996494863542172,-0.0416545295659772,0.9197977789144064,-0.0475845847656957,1.0008895834850922,-0.0573065902578796,0.8915002787080364,-0.0021231422505307,0.744897033519119,0.0481497091238538,0.6684739830422874,0.36526761138293,0.4125097964717709,0.0800823338420418,0.0623485005690734,0.0245914780847548,-0.0037233739932688,0.0050042508036981,-0.0634098042352266,-0.1605285379771251,0.0100739382670166,-0.031789578232155,-0.0386895153246238,-0.0473782735745834,-0.0345820871572442,-0.3400482103161251,-0.1595006154129021,-0.1555085701193694,-0.0925063412029486,-0.0442814126086767,-0.0026638707557784,-0.0297385600346002,-0.05084745762711862,0.5564121969332034
2017-11-28,52700,53280,51720,53280,13499400,10.23,1.46,15.03,0.0011398176291792,0.0,-0.0292792792792793,0.012158054711246,-0.2553657419920679,-0.0228873239436619,0.3394826588821074,-0.0313783950841726,0.3862799424103447,-0.044304932735426,0.4076105062461581,0.0077231031113071,0.2919789187522088,0.0593814310000297,0.2388437922908064,0.0323829207224024,-0.3328846906605275,0.0818914700219325,0.0597406959870385,0.033660994220004,-0.0034242371069218,0.0049905777780031,0.0531912529445753,0.1166010571798019,0.0141241039721093,-0.0418875533094446,-0.0340298106908539,-0.046495098706903,-0.0329635648442327,-0.1333392595226454,0.2067089507934796,-0.1654999084205977,-0.0750581110213842,-0.0610916325318742,-0.0037310638129493,-0.0309669434078799,0.012158054711246091,0.5564121969332034
2017-11-29,53200,53240,52500,52600,9590250,10.23,1.46,15.03,-0.0015015015015015,0.012167300380228,-0.0019011406844106,-0.0127627627627627,-0.2895795368683053,-0.0233214497920379,-0.0783506462429112,-0.038953445881751,-0.0229175390389794,-0.0525765953997729,0.0263214078750724,-0.0071787644471849,-0.0776890477788377,0.0447113968215084,-0.1179448251621063,0.1389849065457105,0.106601985823308,0.1273913163057067,0.0730471451760234,0.0475034701945906,-0.0022488681030867,0.0085235893228085,0.0747842861239279,0.0215930331793526,0.0116861580106558,-0.0463344503482124,-0.0311053652549388,-0.045237471616048,-0.030781159176912,-0.2808477359818566,-0.1475084764592111,-0.21727108771575,-0.083380381713236,-0.0789387435776202,-0.0065556873335203,-0.036730588797226,-0.01276276276276278,0.5564121969332034
2017-11-30,50800,51860,50200,50800,29634150,10.23,1.46,15.03,-0.0342205323193915,0.0208661417322835,-0.0118110236220472,-0.0342205323193915,2.0900289356377573,-0.0407130447919027,0.9654186491645322,-0.0633182136667035,1.4665249216886047,-0.0798101655617142,1.8799119529249415,-0.0425391560020355,1.7523761035323098,0.0081498729889923,1.6803094375684684,0.1562977173294999,0.0173128107837894,0.1291381941783404,0.0886441973937457,0.0546017751291606,0.0002260969581327,0.0109266506095261,0.047472257513713,-0.0273120286102148,0.0418313452177776,-0.0283613421515154,-0.0227661519949624,-0.0451568134885788,-0.0284216410200512,-0.2272108361468103,0.0536368998350462,-0.232398727374132,-0.1162536765127561,-0.0924494945529061,-0.0081593188432834,-0.0407394754946561,-0.034220532319391594,0.5564121969332034
2017-12-01,50800,51780,50800,50840,12868600,10.23,1.46,15.03,0.0,0.0184893784421715,-0.0007867820613689,0.000787401574803,-0.5657510001130452,-0.0229089790897909,-0.2314620054872536,-0.0538931070418341,0.0523810769965522,-0.0744415518214421,0.2330272627362002,-0.0431438483785767,0.1917908443464813,0.0080201445410474,0.1646773398889385,0.1047782975615063,-0.0515194197679936,0.1595422907084098,0.1052073795394558,0.0528372277797353,0.0020655604064922,0.0112953807060956,0.0718959327354957,0.0244236752217826,0.0367867850164971,0.0065447183287721,-0.0267100034791241,-0.0428012183148039,-0.0272131104100108,-0.2177665014065244,0.0094443347402859,-0.2398425086747924,-0.168925264299859,-0.0855010576111145,-0.0121107665209629,-0.0420966320373132,0.0007874015748030594,0.5564121969332034
2017-12-04,50840,51340,50020,51340,14865050,10.23,1.46,15.03,0.0,0.0,-0.0257109466303077,0.0098347757671124,0.1551411964005409,-0.00834427876072,-0.0762166834767942,-0.0376757263355201,0.1643055584927444,-0.0610311465515664,0.3853992550649849,-0.0352042094713105,0.3677703386527546,0.0168954384296948,0.3444680560084605,0.0644397428868386,-0.0403385546746677,0.0993767170091915,0.0897295254256166,0.0526812381549584,0.0038488726151914,0.0110271682740585,-0.0308407977100648,-0.1027367304455605,0.0433005863215294,0.0266872622942729,-0.0175965014496072,-0.04123857405839,-0.0265407003834762,-0.0745338898960985,0.1432326115104258,-0.1867396445907871,-0.1711241073550782,-0.0930973436490343,-0.0152313006713764,-0.0423763069089249,0.009834775767112447,0.5564121969332034
2017-12-05,50600,51300,50280,51260,9326550,10.23,1.46,15.03,-0.0144137125048694,0.0007803355442841,-0.019118220834959,-0.0015582391897156,-0.372585359618703,-0.0021024762498053,-0.3887003405667723,-0.0318803354234342,-0.2637415684790086,-0.0583264443832093,-0.1382573701398748,-0.0382799357102207,-0.1436571378202833,0.0144468632495546,-0.1549283969923018,0.043510194016008,-0.0209295488708305,0.1016021716679127,0.0917468208449226,0.0539785971299951,0.0082428702781993,0.0135247488419092,0.0131452680787643,0.0439860657888292,0.0352913893483672,0.0247077466602382,-0.0100684286867659,-0.043321787929304,-0.0264897171337558,-0.1239257817735389,-0.0493918918774404,-0.1848569490409658,-0.1751784287307816,-0.1014739383154085,-0.0174760174157127,-0.0448941681622164,-0.001558239189715649,0.5564121969332034
2017-12-06,51260,51560,50020,50020,10889200,10.23,1.46,15.03,0.0,0.0307876849260295,0.0,-0.0241904018728053,0.1675485576124076,-0.0163612050656808,-0.2982275237469799,-0.044581120831264,-0.1598565556063056,-0.0753817146659765,-0.0047658674504825,-0.0625,0.00108865280556,-0.0108499334238593,-0.0132893665623313,0.196667340116813,0.1531571461008049,0.1131386583821331,0.1202649873439199,0.0669979222119372,0.0125643797445783,0.0135767094447787,0.090350989971715,0.0772057218929507,0.0384047301179247,0.0250454440642902,-0.0036207601768894,-0.0438779154893743,-0.0235830337237043,-0.3492175733754545,-0.2252917916019156,-0.1985309165196854,-0.2079010021177176,-0.1206783206578039,-0.0214528356564585,-0.0476613722616923,-0.0241904018728053,0.5564121969332034
